region,region_size,prevalent_critical_path,critical_path,count,fraction,config_nodes,individuals_stor,individuals_merge_stor,sifting_stor,frequency_stor,mutation_overlap_stor
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),2,0.07692307692307693,5,ssd,beegfs,beegfs,ssd,beegfs
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(14)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),2,0.07692307692307693,10,ssd,ssd,beegfs,ssd,beegfs
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(14)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),2,0.07692307692307693,5,ssd,ssd,beegfs,ssd,beegfs
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->read_frequency(1)->write_frequency(1),1,0.038461538461538464,10,ssd,beegfs,beegfs,beegfs,beegfs
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(7),1,0.038461538461538464,10,ssd,beegfs,beegfs,tmpfs,beegfs
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(7),1,0.038461538461538464,5,ssd,beegfs,beegfs,beegfs,tmpfs
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(17),1,0.038461538461538464,5,ssd,beegfs,beegfs,tmpfs,ssd
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(7),1,0.038461538461538464,5,ssd,beegfs,beegfs,tmpfs,beegfs
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(7),1,0.038461538461538464,5,ssd,beegfs,beegfs,tmpfs,tmpfs
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),1,0.038461538461538464,10,ssd,beegfs,beegfs,ssd,tmpfs
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(17),1,0.038461538461538464,10,ssd,beegfs,beegfs,tmpfs,ssd
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(7),1,0.038461538461538464,10,ssd,beegfs,beegfs,beegfs,tmpfs
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(14)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_mutation_overlap(17)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(17),1,0.038461538461538464,5,ssd,ssd,beegfs,beegfs,ssd
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(1)->write_frequency(1)->stage_out_frequency(7),1,0.038461538461538464,10,ssd,beegfs,beegfs,tmpfs,tmpfs
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->read_sifting(2)->write_sifting(2)->read_frequency(2)->write_frequency(2),1,0.038461538461538464,5,ssd,beegfs,beegfs,beegfs,beegfs
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(14)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_mutation_overlap(17)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(17),1,0.038461538461538464,10,ssd,ssd,beegfs,beegfs,ssd
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(14)->read_sifting(2)->write_sifting(2)->stage_out_individuals_merge(30)->read_frequency(2)->write_frequency(2),1,0.038461538461538464,5,ssd,ssd,beegfs,beegfs,beegfs
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(14)->read_sifting(1)->write_sifting(1)->stage_out_individuals_merge(30)->read_frequency(1)->write_frequency(1),1,0.038461538461538464,10,ssd,ssd,beegfs,beegfs,beegfs
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_mutation_overlap(17)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(17),1,0.038461538461538464,5,ssd,beegfs,beegfs,beegfs,ssd
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_mutation_overlap(17)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(17),1,0.038461538461538464,10,ssd,beegfs,beegfs,beegfs,ssd
4,26,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),1,0.038461538461538464,5,ssd,beegfs,beegfs,ssd,tmpfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),2,0.07142857142857142,5,beegfs,beegfs,ssd,ssd,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),2,0.07142857142857142,5,beegfs,ssd,ssd,ssd,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),2,0.07142857142857142,10,beegfs,ssd,ssd,ssd,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(30)->write_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),2,0.07142857142857142,10,beegfs,beegfs,ssd,ssd,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(17),1,0.03571428571428571,5,beegfs,beegfs,ssd,beegfs,ssd
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(7),1,0.03571428571428571,10,beegfs,tmpfs,tmpfs,tmpfs,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(60)->write_individuals(60)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(7),1,0.03571428571428571,5,beegfs,beegfs,tmpfs,tmpfs,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->read_frequency(2)->write_frequency(2),1,0.03571428571428571,5,beegfs,tmpfs,ssd,beegfs,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(30)->write_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(7),1,0.03571428571428571,10,beegfs,beegfs,tmpfs,tmpfs,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(17),1,0.03571428571428571,5,beegfs,ssd,ssd,beegfs,ssd
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->read_frequency(1)->write_frequency(1),1,0.03571428571428571,10,beegfs,tmpfs,ssd,beegfs,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(17),1,0.03571428571428571,10,beegfs,ssd,ssd,beegfs,ssd
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(30)->write_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),1,0.03571428571428571,10,beegfs,beegfs,tmpfs,beegfs,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(60)->write_individuals(60)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->read_frequency(2)->write_frequency(2),1,0.03571428571428571,5,beegfs,beegfs,tmpfs,beegfs,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->read_frequency(2)->write_frequency(2),1,0.03571428571428571,5,beegfs,ssd,ssd,beegfs,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(30)->write_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(17),1,0.03571428571428571,10,beegfs,beegfs,ssd,beegfs,ssd
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->read_frequency(1)->write_frequency(1),1,0.03571428571428571,10,beegfs,ssd,ssd,beegfs,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->read_frequency(2)->write_frequency(2),1,0.03571428571428571,5,beegfs,beegfs,ssd,beegfs,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->read_frequency(2)->write_frequency(2),1,0.03571428571428571,5,beegfs,tmpfs,tmpfs,beegfs,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(30)->write_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->read_frequency(1)->write_frequency(1),1,0.03571428571428571,10,beegfs,beegfs,ssd,beegfs,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),1,0.03571428571428571,10,beegfs,tmpfs,tmpfs,beegfs,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->read_frequency(2)->write_frequency(2),1,0.03571428571428571,5,beegfs,ssd,tmpfs,beegfs,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),1,0.03571428571428571,10,beegfs,ssd,tmpfs,beegfs,beegfs
5,28,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(7),1,0.03571428571428571,5,beegfs,tmpfs,tmpfs,tmpfs,beegfs
6,13,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),2,0.15384615384615385,2,ssd,beegfs,beegfs,ssd,beegfs
6,13,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(14)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),2,0.15384615384615385,2,ssd,ssd,beegfs,ssd,beegfs
6,13,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->read_frequency(5)->write_frequency(5),1,0.07692307692307693,2,ssd,beegfs,beegfs,beegfs,beegfs
6,13,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(17)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(17),1,0.07692307692307693,2,ssd,beegfs,beegfs,beegfs,ssd
6,13,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(14)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(30)->read_frequency(5)->write_frequency(5),1,0.07692307692307693,2,ssd,ssd,beegfs,beegfs,beegfs
6,13,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(14)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(17)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(17),1,0.07692307692307693,2,ssd,ssd,beegfs,beegfs,ssd
6,13,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),1,0.07692307692307693,2,ssd,beegfs,beegfs,tmpfs,tmpfs
6,13,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),1,0.07692307692307693,2,ssd,beegfs,beegfs,tmpfs,beegfs
6,13,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_mutation_overlap(17),1,0.07692307692307693,2,ssd,beegfs,beegfs,tmpfs,ssd
