repeat,alpha_idx,ccp_alpha,fold,n_val,n_leaves_val,pairs_val,sep_val,skipped,a_eff,mae_val
1,54,35.053127352741484,2,52,6.0,4,1.6595647769863908,False,35.053127352741484,160.10348781074117
1,54,35.053127352741484,3,52,2.0,1,0.7370597969742698,False,35.053127352741484,325.792622502712
1,54,35.053127352741484,4,52,4.0,1,1.5460481072187697,False,35.053127352741484,199.05076698612217
1,54,35.053127352741484,CV-agg,261,4.4,14,1.5460481072187697,False,,210.1062214488361
1,55,35.53241977263613,0,53,4.0,3,1.1692323554905677,False,35.53241977263613,243.79490373289048
1,55,35.53241977263613,1,52,6.0,5,1.9244131031353533,False,35.53241977263613,121.14146693702136
1,55,35.53241977263613,2,52,6.0,4,1.6595647769863908,False,35.53241977263613,160.10348781074117
1,55,35.53241977263613,3,52,2.0,1,0.7370597969742698,False,35.53241977263613,325.792622502712
1,55,35.53241977263613,4,52,4.0,1,1.5460481072187697,False,35.53241977263613,199.05076698612217
1,55,35.53241977263613,CV-agg,261,4.4,14,1.5460481072187697,False,,210.1062214488361
1,56,63.8321168102421,0,53,1.0,0,,True,63.8321168102421,375.05238805873194
1,56,63.8321168102421,1,52,1.0,0,,True,63.8321168102421,311.6374591576446
1,56,63.8321168102421,2,52,2.0,1,0.8487890673121546,False,63.8321168102421,226.93559392001472
1,56,63.8321168102421,3,52,2.0,1,0.7370597969742698,False,63.8321168102421,325.792622502712
1,56,63.8321168102421,4,52,2.0,1,0.9471149726231906,False,63.8321168102421,261.78345875504533
1,56,63.8321168102421,CV-agg,261,2.0,3,0.8487890673121546,True,,300.5269408143849
2,0,0.0,0,53,38.0,1,0.0,False,0.0,76.8777996790417
2,0,0.0,1,52,36.0,0,0.0,False,0.0,66.95010332865675
2,0,0.0,2,52,39.0,0,0.0,False,0.0,68.15468946889168
2,0,0.0,3,52,34.0,3,0.0,False,0.0,54.45155882268499
2,0,0.0,4,52,37.0,0,0.0,False,0.0,63.8288723484756
2,0,0.0,CV-agg,261,36.8,4,0.0,False,,66.09408057226851
2,1,0.012357215867424554,0,53,36.0,1,0.0,False,0.012357215867424554,75.9084399324186
2,1,0.012357215867424554,1,52,35.0,0,0.0,False,0.012357215867424554,66.95011175862516
2,1,0.012357215867424554,2,52,38.0,0,0.0,False,0.012357215867424554,69.64051443165316
2,1,0.012357215867424554,3,52,33.0,4,9.795772924498916,False,0.012357215867424554,54.59259618863743
2,1,0.012357215867424554,4,52,37.0,0,0.0,False,0.012357215867424554,63.8288723484756
2,1,0.012357215867424554,CV-agg,261,35.8,5,0.0,False,,66.22136491280665
2,2,0.014536159619181643,0,53,36.0,1,0.0,False,0.014536159619181643,75.9084399324186
2,2,0.014536159619181643,1,52,35.0,0,0.0,False,0.014536159619181643,66.95011175862516
2,2,0.014536159619181643,2,52,38.0,0,0.0,False,0.014536159619181643,69.64051443165316
2,2,0.014536159619181643,3,52,33.0,4,9.795772924498916,False,0.014536159619181643,54.59259618863743
2,2,0.014536159619181643,4,52,37.0,0,0.0,False,0.014536159619181643,63.8288723484756
2,2,0.014536159619181643,CV-agg,261,35.8,5,0.0,False,,66.22136491280665
2,3,0.01502585927607969,0,53,36.0,1,0.0,False,0.01502585927607969,75.9084399324186
2,3,0.01502585927607969,1,52,35.0,0,0.0,False,0.01502585927607969,66.95011175862516
2,3,0.01502585927607969,2,52,38.0,0,0.0,False,0.01502585927607969,69.64051443165316
2,3,0.01502585927607969,3,52,33.0,4,9.795772924498916,False,0.01502585927607969,54.59259618863743
2,3,0.01502585927607969,4,52,37.0,0,0.0,False,0.01502585927607969,63.8288723484756
2,3,0.01502585927607969,CV-agg,261,35.8,5,0.0,False,,66.22136491280665
2,4,0.027976620482577652,0,53,36.0,1,0.0,False,0.027976620482577652,75.9084399324186
2,4,0.027976620482577652,1,52,35.0,0,0.0,False,0.027976620482577652,66.95011175862516
2,4,0.027976620482577652,2,52,38.0,0,0.0,False,0.027976620482577652,69.64051443165316
2,4,0.027976620482577652,3,52,32.0,4,9.795772924498916,False,0.027976620482577652,54.662806745810045
2,4,0.027976620482577652,4,52,37.0,0,0.0,False,0.027976620482577652,63.96929346282085
2,4,0.027976620482577652,CV-agg,261,35.6,5,0.0,False,,66.26332984353051
2,5,0.03986588618843789,0,53,36.0,1,0.0,False,0.03986588618843789,75.9084399324186
2,5,0.03986588618843789,1,52,35.0,0,0.0,False,0.03986588618843789,66.95011175862516
2,5,0.03986588618843789,2,52,37.0,0,0.0,False,0.03986588618843789,69.70949603103298
2,5,0.03986588618843789,3,52,32.0,4,9.795772924498916,False,0.03986588618843789,54.662806745810045
2,5,0.03986588618843789,4,52,37.0,0,0.0,False,0.03986588618843789,63.96929346282085
2,5,0.03986588618843789,CV-agg,261,35.4,5,0.0,False,,66.27707330394335
2,6,0.040353906311399346,0,53,35.0,1,0.0,False,0.040353906311399346,75.90484999596292
2,6,0.040353906311399346,1,52,35.0,0,0.0,False,0.040353906311399346,66.95011175862516
2,6,0.040353906311399346,2,52,37.0,0,0.0,False,0.040353906311399346,69.70949603103298
2,6,0.040353906311399346,3,52,32.0,4,9.795772924498916,False,0.040353906311399346,54.662806745810045
2,6,0.040353906311399346,4,52,37.0,0,0.0,False,0.040353906311399346,63.96929346282085
2,6,0.040353906311399346,CV-agg,261,35.2,5,0.0,False,,66.27634431301557
2,7,0.0772471129651584,0,53,34.0,1,0.0,False,0.0772471129651584,76.10386858054429
2,7,0.0772471129651584,1,52,35.0,0,0.0,False,0.0772471129651584,66.95011175862516
2,7,0.0772471129651584,2,52,37.0,0,0.0,False,0.0772471129651584,69.70949603103298
2,7,0.0772471129651584,3,52,30.0,3,5.069211251590433,False,0.0772471129651584,55.263094993609016
2,7,0.0772471129651584,4,52,35.0,0,0.0,False,0.0772471129651584,63.56272291375741
2,7,0.0772471129651584,CV-agg,261,34.2,4,0.0,False,,66.355353145648
2,8,0.08082747113266386,0,53,34.0,1,0.0,False,0.08082747113266386,76.10386858054429
2,8,0.08082747113266386,1,52,35.0,0,0.0,False,0.08082747113266386,66.95011175862516
2,8,0.08082747113266386,2,52,37.0,0,0.0,False,0.08082747113266386,69.70949603103298
2,8,0.08082747113266386,3,52,30.0,3,5.069211251590433,False,0.08082747113266386,55.263094993609016
2,8,0.08082747113266386,4,52,35.0,0,0.0,False,0.08082747113266386,63.56272291375741
2,8,0.08082747113266386,CV-agg,261,34.2,4,0.0,False,,66.355353145648
2,9,0.11206445848837429,0,53,34.0,1,0.0,False,0.11206445848837429,76.10386858054429
2,9,0.11206445848837429,1,52,34.0,1,0.0,False,0.11206445848837429,66.95011175862516
2,9,0.11206445848837429,2,52,37.0,0,0.0,False,0.11206445848837429,69.71536129550584
2,9,0.11206445848837429,3,52,30.0,3,5.069211251590433,False,0.11206445848837429,55.263094993609016
