repeat,alpha_idx,ccp_alpha,fold,n_val,n_leaves_val,pairs_val,sep_val,skipped,a_eff,mae_val
1,52,0.0079704774545627,2,1289,92.0,0,0.0,False,0.0079704774545627,5.21476416185723
1,52,0.0079704774545627,3,1289,88.0,0,0.0,False,0.0079704774545627,5.090258741268385
1,52,0.0079704774545627,4,1289,92.0,0,0.0,False,0.0079704774545627,4.066070000156529
1,52,0.0079704774545627,CV-agg,6447,91.4,1,0.0,False,,4.729770457131005
1,53,0.008008912089507964,0,1290,87.0,1,0.0,False,0.008008912089507964,5.012624954017669
1,53,0.008008912089507964,1,1290,98.0,0,0.0,False,0.008008912089507964,4.265275344271412
1,53,0.008008912089507964,2,1289,91.0,0,0.0,False,0.008008912089507964,5.224366644561672
1,53,0.008008912089507964,3,1289,87.0,0,0.0,False,0.008008912089507964,5.100146256997933
1,53,0.008008912089507964,4,1289,92.0,0,0.0,False,0.008008912089507964,4.066070000156529
1,53,0.008008912089507964,CV-agg,6447,91.0,1,0.0,False,,4.733667247573291
1,54,0.008106693210749985,0,1290,87.0,1,0.0,False,0.008106693210749985,5.012624954017669
1,54,0.008106693210749985,1,1290,98.0,0,0.0,False,0.008106693210749985,4.265275344271412
1,54,0.008106693210749985,2,1289,91.0,0,0.0,False,0.008106693210749985,5.224366644561672
1,54,0.008106693210749985,3,1289,87.0,0,0.0,False,0.008106693210749985,5.100146256997933
1,54,0.008106693210749985,4,1289,92.0,0,0.0,False,0.008106693210749985,4.066070000156529
1,54,0.008106693210749985,CV-agg,6447,91.0,1,0.0,False,,4.733667247573291
1,55,0.008366548399424745,0,1290,86.0,1,0.0,False,0.008366548399424745,5.013380174179889
1,55,0.008366548399424745,1,1290,94.0,0,0.0,False,0.008366548399424745,4.263627383107121
1,55,0.008366548399424745,2,1289,88.0,0,0.0,False,0.008366548399424745,5.265279654084222
1,55,0.008366548399424745,3,1289,86.0,0,0.0,False,0.008366548399424745,5.111397526158135
1,55,0.008366548399424745,4,1289,90.0,0,0.0,False,0.008366548399424745,4.087000701841406
1,55,0.008366548399424745,CV-agg,6447,88.8,1,0.0,False,,4.748103077230683
1,56,0.008781498188196863,0,1290,85.0,1,0.0,False,0.008781498188196863,5.031257637387002
1,56,0.008781498188196863,1,1290,92.0,0,0.0,False,0.008781498188196863,4.259909961461723
1,56,0.008781498188196863,2,1289,85.0,0,0.0,False,0.008781498188196863,5.274180772448418
1,56,0.008781498188196863,3,1289,86.0,0,0.0,False,0.008781498188196863,5.111397526158135
1,56,0.008781498188196863,4,1289,88.0,0,0.0,False,0.008781498188196863,4.108155856188286
1,56,0.008781498188196863,CV-agg,6447,87.2,1,0.0,False,,4.756945793089097
1,57,0.00917445461594716,0,1290,84.0,1,0.0,False,0.00917445461594716,5.034900222666937
1,57,0.00917445461594716,1,1290,91.0,0,0.0,False,0.00917445461594716,4.263880986522771
1,57,0.00917445461594716,2,1289,84.0,0,0.0,False,0.00917445461594716,5.282037494242725
1,57,0.00917445461594716,3,1289,86.0,0,0.0,False,0.00917445461594716,5.111397526158135
1,57,0.00917445461594716,4,1289,83.0,0,0.0,False,0.00917445461594716,4.172268209139903
1,57,0.00917445461594716,CV-agg,6447,85.6,1,0.0,False,,4.772858573403562
1,58,0.009647034882608638,0,1290,81.0,1,0.0,False,0.009647034882608638,5.070605641344215
1,58,0.009647034882608638,1,1290,89.0,0,0.0,False,0.009647034882608638,4.288643068696508
1,58,0.009647034882608638,2,1289,84.0,0,0.0,False,0.009647034882608638,5.282037494242725
1,58,0.009647034882608638,3,1289,86.0,0,0.0,False,0.009647034882608638,5.111397526158135
1,58,0.009647034882608638,4,1289,80.0,0,0.0,False,0.009647034882608638,4.202679187788363
1,58,0.009647034882608638,CV-agg,6447,84.0,1,0.0,False,,4.79103800997494
1,59,0.009825588100193128,0,1290,81.0,1,0.0,False,0.009825588100193128,5.070605641344215
1,59,0.009825588100193128,1,1290,86.0,0,0.0,False,0.009825588100193128,4.302254141704234
1,59,0.009825588100193128,2,1289,83.0,0,0.0,False,0.009825588100193128,5.291193859665913
1,59,0.009825588100193128,3,1289,84.0,0,0.0,False,0.009825588100193128,5.143047336315514
1,59,0.009825588100193128,4,1289,79.0,0,0.0,False,0.009825588100193128,4.2051077015909595
