region,nodes,total,run_idfeature_stor,run_tracksingle_stor,run_gettracks_stor,run_trackstats_stor,run_identifymcs_stor,run_matchpf_stor,run_robustmcs_stor,run_mapfeature_stor,run_speed_stor,regret_vs_global_best
0,8,44.421503313979095,beegfs,ssd,ssd,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,40.03417588147735
0,32,44.435901118650655,beegfs,beegfs,ssd,ssd,ssd,ssd,ssd,beegfs,beegfs,40.04857368614891
0,32,44.45388158914302,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,40.06655415664128
0,32,44.46529994683172,beegfs,tmpfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,40.07797251432998
0,8,44.49891563007209,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,40.11158819757035
0,16,44.613634672187374,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,40.22630723968563
0,8,44.727805746440225,beegfs,ssd,ssd,ssd,ssd,beegfs,ssd,beegfs,beegfs,40.34047831393848
0,8,44.7281531002787,beegfs,tmpfs,beegfs,ssd,ssd,ssd,beegfs,beegfs,beegfs,40.34082566777696
0,32,44.769158036234046,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,40.381830603732304
0,8,44.78469547804953,beegfs,ssd,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,40.397368045547786
0,8,44.96899421569261,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,40.58166678319087
0,8,45.09754356635734,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,40.710216133855596
0,16,45.18535856631412,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,40.79803113381238
0,16,45.22032673959859,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,40.83299930709685
0,32,45.22653290555085,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,40.839205473049105
0,32,45.26150107883531,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,40.87417364633357
0,8,45.28427066278363,beegfs,beegfs,tmpfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,40.896943230281884
0,16,45.33817648617332,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,40.950849053671575
0,32,45.339537397158466,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,40.952209964656724
0,16,45.373144659457786,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,40.985817226956044
0,32,45.374505570442935,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,40.98717813794119
0,16,45.37657756828915,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,40.98925013578741
0,32,45.3779384792743,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,40.99061104677256
0,8,45.39894486724544,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,41.0116174347437
0,8,45.41036322493414,beegfs,tmpfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,41.023035792432395
0,8,45.4554959308691,beegfs,beegfs,ssd,ssd,ssd,ssd,ssd,beegfs,beegfs,41.068168498367356
0,16,45.526629172059714,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,41.13930173955797
0,32,45.56780351129645,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,41.180476078794705
0,16,45.67944709191891,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,41.29211965941717
0,32,45.68080800290406,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,41.293480570402316
0,16,45.69043123540737,beegfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,41.303103802905625
0,32,45.691792146392515,beegfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,41.30446471389077
0,16,45.71075605719752,beegfs,ssd,ssd,ssd,ssd,ssd,beegfs,beegfs,beegfs,41.32342862469578
0,8,45.71422131433646,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,41.32689388183472
0,32,45.76221066444397,beegfs,ssd,ssd,ssd,ssd,ssd,beegfs,beegfs,beegfs,41.37488323194223
0,16,46.10994237648747,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,41.722614943985725
0,32,46.111303287472616,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,41.723975854970874
0,16,46.17881737260873,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,41.791489940106985
0,8,46.18316904238734,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,41.7958416098856
0,8,46.21813721567182,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,41.830809783170075
0,32,46.21999171184545,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,41.83266427934371
0,8,46.26523239193796,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,41.877904959436215
0,8,46.300200565222426,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,41.912873132720684
0,8,46.30363347405378,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,41.91630604155204
0,16,46.3869723417556,beegfs,tmpfs,beegfs,ssd,ssd,ssd,ssd,beegfs,beegfs,41.99964490925386
0,32,46.41863442869992,beegfs,tmpfs,beegfs,ssd,ssd,ssd,ssd,beegfs,beegfs,42.031306996198175
0,16,46.4971160291045,beegfs,ssd,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,42.109788596602755
0,32,46.51826946039178,beegfs,ssd,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,42.130942027890036
0,8,46.52443964813294,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,42.1371122156312
0,8,46.60650299768355,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,42.21917556518181
0,8,46.617487141172006,beegfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,42.230159708670264
0,16,46.67466914281811,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,42.28734171031637
0,8,46.76930757609353,beegfs,ssd,ssd,ssd,ssd,ssd,beegfs,beegfs,beegfs,42.38198014359179
0,32,46.83019250686478,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,42.44286507436304
0,16,46.98891158136772,beegfs,tmpfs,tmpfs,beegfs,ssd,ssd,ssd,beegfs,beegfs,42.601584148865975
0,8,47.03699828225211,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,42.649670849750365
0,32,47.14443494541438,beegfs,tmpfs,tmpfs,beegfs,ssd,ssd,ssd,beegfs,beegfs,42.75710751291264
0,8,47.176627848681946,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,42.789300416180204
0,8,47.407288098861365,beegfs,tmpfs,beegfs,ssd,ssd,ssd,ssd,beegfs,beegfs,43.01996066635962
0,8,47.46240769665938,beegfs,ssd,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,43.07508026415764
0,16,47.53349970757492,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,43.14617227507318
0,32,47.57467404681165,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,43.18734661430991
0,8,47.7752557849672,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,43.38792835246546
0,16,48.054289786899005,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,43.66696235439726
0,32,48.055650697884154,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,43.66832326538241
0,8,48.0894982235168,beegfs,tmpfs,tmpfs,beegfs,ssd,ssd,ssd,beegfs,beegfs,43.70217079101506
0,16,48.36956623399003,beegfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,43.982238801488286
0,32,48.37092714497518,beegfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,43.983599712473435
0,16,48.38989105578018,beegfs,ssd,ssd,ssd,ssd,ssd,ssd,beegfs,beegfs,44.00256362327844
0,32,48.44134566302663,beegfs,ssd,ssd,ssd,ssd,ssd,ssd,beegfs,beegfs,44.05401823052489
0,8,48.531310183648145,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,44.1439827511464
0,8,48.981345692663645,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,44.5940182601619
0,16,49.26846461359374,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,44.881137181092
0,32,49.26982552457889,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,44.88249809207715
0,8,49.29662213975467,beegfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,44.909294707252926
0,16,49.30343278687821,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,44.91610535437647
0,32,49.30479369786336,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,44.91746626536162
0,8,49.448442574676186,beegfs,ssd,ssd,ssd,ssd,ssd,ssd,beegfs,beegfs,45.061115142174444
0,16,49.60973521933934,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,45.2224077868376
0,32,49.61109613032449,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,45.22376869782275
0,8,50.19552051935838,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,45.80819308685664
0,16,50.211211926184774,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,45.82388449368303
0,8,50.23048869264285,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,45.84316126014111
0,32,50.2523862654215,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,45.86505883291976
0,8,50.53679112510398,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,46.14946369260224
0,8,51.209022402258,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,46.82169496975626
0,16,51.61660575485454,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,47.2292783223528
0,32,51.61796666583969,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,47.230639233337946
0,8,52.54366166061918,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,48.15633422811744
0,16,54.2943179734644,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,49.90699054096266
0,32,54.29567888444955,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,49.90835145194781
0,8,55.22137387922904,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,50.8340464467273
2,32,63.33481185006865,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,58.947484417566905
2,32,63.37321293218447,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,58.98588549968273
2,16,63.383432326312175,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,58.99610489381043
2,32,63.40138270864544,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,59.0140552761437
2,16,63.421833408428014,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,59.03450597592627
2,16,63.45000318488897,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,59.06267575238723
2,32,63.67957107308413,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,59.292243640582385
2,32,63.687066599302696,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,59.299739166800954
2,16,63.72819154932766,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,59.34086411682592
2,16,63.73568707554623,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,59.34835964304449
2,8,64.28960940397188,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,59.90228197147014
2,8,64.32801048608772,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,59.94068305358598
2,8,64.35618026254868,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,59.968852830046934
2,8,64.63436862698737,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,60.247041194485625
2,8,64.64186415320594,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,60.2545367207042
2,32,65.74952384990624,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,61.3621964174045
2,16,65.79814432614978,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,61.41081689364804
2,32,65.87953157053903,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,61.49220413803729
2,16,65.92815204678256,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,61.540824614280815
2,32,65.94610242911581,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,61.55877499661407
2,16,65.99472290535934,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,61.6073954728576
2,32,66.06234350848302,beegfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,61.67501607598128
2,16,66.11096398472657,beegfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,61.723636552224825
2,32,66.2242907935545,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,61.83696336105276
2,16,66.27291126979804,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,61.8855838372963
2,8,66.70432140380947,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,62.31699397130773
2,8,66.83432912444226,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,62.44700169194052
6,16,66.84641401385005,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,62.45908658134831
6,16,66.8813821871345,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,62.494054754632764
6,16,66.88481509596588,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,62.497487663464135
2,8,66.90089998301906,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,62.51357255051732
6,16,66.91298487242683,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,62.52565743992509
6,16,66.9479530457113,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,62.56062561320956
2,8,67.01714106238627,beegfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,62.62981362988453
6,32,67.07351422128284,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,62.68618678878109
6,32,67.10848239456729,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,62.72115496206555
6,32,67.11191530339866,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,62.72458787089692
6,32,67.14008507985962,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,62.752757647357875
6,32,67.17505325314409,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,62.78772582064234
2,8,67.17908834745775,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,62.79176091495601
6,16,67.18768461959564,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,62.8003571870939
6,16,67.19117323686552,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,62.80384580436378
6,16,67.1986687630841,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,62.81134133058236
6,16,67.22614141014999,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,62.83881397764825
6,16,67.25425547817242,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,62.86692804567068
6,32,67.41478482702843,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,63.027457394526685
6,32,67.41827344429831,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,63.030946011796566
6,32,67.42576897051688,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,63.03844153801514
6,32,67.45324161758278,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,63.065914185081034
6,8,67.47122820515038,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,63.08390077264864
6,32,67.48135568560521,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,63.09402825310347
6,8,67.50619637843485,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,63.11886894593311
6,8,67.50962928726621,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,63.122301854764466
6,16,67.53244384261113,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,63.14511641010939
6,8,67.53779906372716,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,63.15047163122542
6,8,67.57276723701165,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,63.185439804509905
6,32,67.75954405004391,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,63.37221661754217
6,8,67.81249881089597,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,63.42517137839423
6,8,67.81598742816587,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,63.42865999566413
6,8,67.82348295438443,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,63.43615552188269
6,8,67.85095560145032,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,63.46362816894858
6,8,67.87906966947277,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,63.49174223697103
6,8,68.15725803391146,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,63.76993060140972
2,32,68.56067669798026,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,64.1733492654785
2,16,68.60929717422378,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,64.22196974172203
6,16,69.26112601368763,tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,64.87379858118588
6,32,69.48822622112041,tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,65.10089878861866
2,8,69.51547425188349,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,65.12814681938174
6,16,69.56252731457573,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,65.17519988207398
6,16,69.57394567226444,tmpfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,65.1866182397627
6,32,69.78962752200852,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,65.40230008950677
6,32,69.80104587969723,tmpfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,65.41371844719548
6,16,69.87780376166675,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,65.490476329165
6,8,69.88594020498797,tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,65.49861277248623
6,32,70.10490396909954,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,65.71757653659779
6,8,70.18734150587608,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,65.80001407337433
6,8,70.19875986356477,tmpfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,65.81143243106303
6,8,70.50261795296709,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,66.11529052046534
2,32,70.93698761570201,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,66.54966018320026
2,16,70.98560809194554,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,66.59828065944379
2,8,71.89178516960524,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,67.5044577371035
6,16,71.9388382322975,tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,67.55151079979575
6,32,72.16593843973028,tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,67.77861100722853
6,16,72.25308067084708,tmpfs,beegfs,beegfs,beegfs,ssd,ssd,ssd,beegfs,beegfs,67.86575323834533
6,32,72.48018087827987,tmpfs,beegfs,beegfs,beegfs,ssd,ssd,ssd,beegfs,beegfs,68.09285344577812
6,8,72.56365242359783,tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,68.17632499109608
6,8,72.87789486214743,tmpfs,beegfs,beegfs,beegfs,ssd,ssd,ssd,beegfs,beegfs,68.49056742964568
1,32,76.23306040675511,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,71.84573297425337
1,32,76.27146148887094,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,71.88413405636919
1,16,76.33103025439368,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,71.94370282189193
1,32,76.34174883112794,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,71.9544213986262
1,16,76.36943133650952,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,71.98210390400777
1,32,76.38014991324377,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,71.99282248074202
1,16,76.39990525051493,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,72.01257781801318
1,16,76.43830633263077,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,72.05097890012902
1,32,76.58531515598916,beegfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,72.19798772348742
1,32,76.64002657967427,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,72.25269914717252
1,16,76.67636824228835,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,72.2890408097866
1,32,76.6784276617901,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,72.29110022928835
1,16,76.68328500362774,beegfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,72.295957571126
1,32,76.69297596387477,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,72.30564853137302
1,32,76.69400358036201,beegfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,72.30667614786026
1,16,76.71476932440419,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,72.32744189190244
1,16,76.71820390701072,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,72.33087647450897
1,32,76.73137704599061,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,72.34404961348886
1,16,76.74293910086514,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,72.3556116683634
1,16,76.75215999974901,beegfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,72.36483256724726
1,16,76.75490593243251,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,72.36757849993076
1,16,76.75660498912654,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,72.3692775566248
1,16,76.76064463555419,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,72.37331720305244
1,32,76.77237427596287,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,72.38504684346113
1,16,76.79330701454833,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,72.40597958204658
1,16,76.79904571767001,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,72.41171828516826
1,32,76.80166438824762,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,72.41433695574587
1,32,76.8107753580787,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,72.42344792557695
1,32,76.81109853785546,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,72.42377110535371
